sex,x_log_wage,density,median_log_wage,gap_low,gap_high
Male,2.1831224548991295,0.6798106150441714,2.302585092994046,2.21375387928743,2.302585092994046
Male,2.195042257093843,0.6809224675986293,2.302585092994046,2.21375387928743,2.302585092994046
Male,2.206962059288556,0.6844682285007013,2.302585092994046,2.21375387928743,2.302585092994046
Male,2.2188818614832697,0.690207796453693,2.302585092994046,2.21375387928743,2.302585092994046
Male,2.2308016636779833,0.6975826604314376,2.302585092994046,2.21375387928743,2.302585092994046
Male,2.242721465872697,0.7057276608865715,2.302585092994046,2.21375387928743,2.302585092994046
Male,2.2546412680674104,0.7135301639043314,2.302585092994046,2.21375387928743,2.302585092994046
Male,2.2665610702621235,0.7197412021709904,2.302585092994046,2.21375387928743,2.302585092994046
Male,2.278480872456837,0.7231306835553043,2.302585092994046,2.21375387928743,2.302585092994046
Male,2.2904006746515506,0.7226648983590681,2.302585092994046,2.21375387928743,2.302585092994046
Male,2.302320476846264,0.7176740881348571,2.302585092994046,2.21375387928743,2.302585092994046
Male,2.3142402790409777,0.7079749972977963,2.302585092994046,2.21375387928743,2.302585092994046
Male,2.3261600812356913,0.6939200031802405,2.302585092994046,2.21375387928743,2.302585092994046
Male,2.3380798834304044,0.676359292652216,2.302585092994046,2.21375387928743,2.302585092994046
Male,2.349999685625118,0.6565214908689914,2.302585092994046,2.21375387928743,2.302585092994046
Male,2.3619194878198315,0.6358356980967278,2.302585092994046,2.21375387928743,2.302585092994046
Male,2.373839290014545,0.6157292424389621,2.302585092994046,2.21375387928743,2.302585092994046
Male,2.3857590922092586,0.5974380412496316,2.302585092994046,2.21375387928743,2.302585092994046
Male,2.3976788944039717,0.5818605845355009,2.302585092994046,2.21375387928743,2.302585092994046
Male,2.4095986965986853,0.5694748869516228,2.302585092994046,2.21375387928743,2.302585092994046
Male,2.421518498793399,0.5603240804275944,2.302585092994046,2.21375387928743,2.302585092994046
Male,2.4334383009881124,0.554064100451403,2.302585092994046,2.21375387928743,2.302585092994046
Male,2.445358103182826,0.5500583288619738,2.302585092994046,2.21375387928743,2.302585092994046
Male,2.457277905377539,0.5474997306223918,2.302585092994046,2.21375387928743,2.302585092994046
Male,2.4691977075722527,0.5455404408592517,2.302585092994046,2.21375387928743,2.302585092994046
Male,2.481117509766966,0.5434108962452547,2.302585092994046,2.21375387928743,2.302585092994046
Male,2.4930373119616798,0.5405144720321594,2.302585092994046,2.21375387928743,2.302585092994046
Male,2.5049571141563933,0.5364884478121306,2.302585092994046,2.21375387928743,2.302585092994046
Male,2.5168769163511064,0.5312274274053369,2.302585092994046,2.21375387928743,2.302585092994046
Male,2.52879671854582,0.5248705315704871,2.302585092994046,2.21375387928743,2.302585092994046
Male,2.5407165207405336,0.5177581405581436,2.302585092994046,2.21375387928743,2.302585092994046
Male,2.552636322935247,0.5103670820508378,2.302585092994046,2.21375387928743,2.302585092994046
Male,2.5645561251299607,0.5032345653691569,2.302585092994046,2.21375387928743,2.302585092994046
Male,2.5764759273246742,0.4968808873516062,2.302585092994046,2.21375387928743,2.302585092994046
